Row ID,Order Date,Customer ID,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,month,year
164,7/11/2016,MJ-17740,Consumer,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,3321.6,2,0.2,1162.56,Nov,2016
165,8/9/2014,BM-11140,Consumer,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,1192.32,3,0.2,327.888,Sept,2014
166,8/9/2014,BM-11140,Consumer,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,979194.24,8,0.4,-163199.04,Sept,2014
167,8/9/2014,BM-11140,Consumer,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,33111.36,3,0.2,-7036.164,Sept,2014
168,8/9/2014,BM-11140,Consumer,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,208807.2,9,0.3,-2982.96,Sept,2014
169,8/9/2014,BM-11140,Consumer,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,3847.68,6,0.2,817.632,Sept,2014
170,8/9/2014,BM-11140,Consumer,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,21357.6,5,0.8,-54461.88,Sept,2014
171,8/9/2014,BM-11140,Consumer,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,17277.12,3,0.2,1079.82,Sept,2014
172,5/8/2014,CS-12130,Consumer,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",2512.8,3,0,1181.016,Aug,2014
173,5/8/2014,CS-12130,Consumer,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,13315.2,2,0,6391.296,Aug,2014
174,5/8/2014,CS-12130,Consumer,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",40817.28,7,0.2,2551.08,Aug,2014
175,14/9/2014,JB-15400,Corporate,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,6293.76,2,0.8,-15734.4,Sept,2014
176,14/9/2014,JB-15400,Corporate,OFF-LA-10003148,Office Supplies,Labels,Avery 51,2419.2,4,0.2,786.24,Sept,2014
177,21/4/2017,SJ-20500,Consumer,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",11671.68,4,0.8,-29179.2,Apr,2017
178,21/11/2015,JE-15745,Consumer,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",47616.24,7,0.3,-1360.464,Nov,2015
179,21/11/2015,JE-15745,Consumer,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,1905.6,5,0.2,-452.58,Nov,2015
180,15/12/2015,JK-15640,Home Office,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",393.6,1,0,169.248,Dec,2015
181,5/12/2014,DK-13150,Corporate,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2977.92,2,0.2,223.344,Dec,2014
182,5/12/2014,DK-13150,Corporate,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,49049.28,7,0.2,9196.74,Dec,2014
183,19/11/2014,RM-19675,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,60475.2,4,0,15723.552,Nov,2014
184,19/11/2014,RM-19675,Home Office,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),17994,5,0,5038.32,Nov,2014
185,19/11/2014,RM-19675,Home Office,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,3480,2,0,870,Nov,2014
186,28/11/2016,SK-19990,Consumer,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,859.2,2,0,412.416,Nov,2016
187,26/8/2014,FM-14290,Home Office,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,21216,8,0,2758.08,Aug,2014
188,16/7/2016,AM-10360,Corporate,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",4466.88,3,0.2,446.688,Jul,2016
189,16/7/2016,AM-10360,Corporate,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,2401.92,3,0.2,750.6,Jul,2016
190,12/10/2015,MP-17470,Home Office,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",107896.32,4,0.2,13487.04,Oct,2015
191,12/10/2015,MP-17470,Home Office,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,8611.2,6,0,2411.136,Oct,2015
192,12/10/2015,MP-17470,Home Office,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,6220.8,8,0,2985.984,Oct,2015
193,12/10/2015,MP-17470,Home Office,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",75162.24,3,0.2,5637.168,Oct,2015
194,12/10/2015,MP-17470,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,2388,5,0,788.04,Oct,2015
195,31/10/2015,MZ-17515,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1713.6,7,0,805.392,Oct,2015
196,21/3/2014,CB-12025,Consumer,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",888.96,2,0.2,144.456,Mar,2014
197,21/3/2014,CB-12025,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",725.76,3,0.2,190.512,Mar,2014
198,6/11/2017,VM-21685,Home Office,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,5551.2,3,0,1443.312,Nov,2017
199,6/7/2017,FH-14365,Corporate,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",353.52,2,0.7,-271.032,Jul,2017
200,6/7/2017,FH-14365,Corporate,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",1926.72,3,0.2,698.436,Jul,2017
201,24/6/2017,MB-17305,Consumer,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,2609.28,3,0.2,815.4,Jun,2017
202,3/8/2014,BS-11755,Consumer,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,26250,2,0.5,-19425,Aug,2014
203,3/8/2014,BS-11755,Consumer,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",312,1,0.2,35.1,Aug,2014
204,17/12/2017,LC-17140,Consumer,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,7954.08,2,0.8,-21476.016,Dec,2017
205,3/6/2017,HK-14890,Corporate,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4220.16,7,0.2,1160.544,Jun,2017
206,9/12/2017,LE-16810,Consumer,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,53372.16,4,0.2,5337.216,Dec,2017
207,1/12/2017,JH-15985,Consumer,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",10070.4,4,0,704.928,Dec,2017
208,1/12/2017,JH-15985,Consumer,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,15837.6,2,0,4276.152,Dec,2017
209,1/12/2017,JH-15985,Consumer,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1910.4,4,0,897.888,Dec,2017
210,1/12/2017,JH-15985,Consumer,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",6274.8,9,0,1945.188,Dec,2017
211,1/12/2017,JH-15985,Consumer,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",11038.8,1,0,441.552,Dec,2017
212,9/2/2015,MS-17980,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,2496,2,0.2,780,Feb,2015
213,2/1/2015,VW-21775,Corporate,OFF-LA-10004544,Office Supplies,Labels,Avery 505,2841.6,2,0.2,1065.6,Jan,2015
214,2/1/2015,VW-21775,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,54294,5,0.5,-29318.76,Jan,2015
215,2/1/2015,VW-21775,Corporate,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,7557.84,3,0.4,-1763.496,Jan,2015
216,2/1/2015,VW-21775,Corporate,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,142560,9,0.7,-114048,Jan,2015
217,2/1/2015,VW-21775,Corporate,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,10750.08,2,0.2,537.504,Jan,2015
218,28/10/2016,JH-15910,Consumer,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",11167.2,6,0,3126.816,Oct,2016
219,28/10/2016,JH-15910,Consumer,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,36285.12,3,0.2,2721.384,Oct,2016
220,24/12/2015,JB-15925,Consumer,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,670.08,2,0.2,217.776,Dec,2015
221,24/12/2015,JB-15925,Consumer,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",2724.48,6,0.2,987.624,Dec,2015
222,24/12/2015,JB-15925,Consumer,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,2373.12,4,0.7,-1661.184,Dec,2015
223,24/12/2015,JB-15925,Consumer,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",8724.48,4,0.2,2290.176,Dec,2015
224,24/12/2015,JB-15925,Consumer,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,57598.56,4,0.7,-46078.848,Dec,2015
225,24/12/2015,JB-15925,Consumer,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,3260.16,2,0.2,326.016,Dec,2015
226,9/8/2015,DS-13180,Corporate,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",264,1,0,116.16,Aug,2015
227,9/8/2015,DS-13180,Corporate,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,74694,5,0,16432.68,Aug,2015
228,9/8/2015,DS-13180,Corporate,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,2637.6,1,0,26.376,Aug,2015
229,28/2/2015,VD-21670,Consumer,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,19388.16,2,0.2,-3392.928,Feb,2015
230,28/2/2015,VD-21670,Consumer,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",46763.52,8,0.2,5260.896,Feb,2015
231,13/9/2014,EA-14035,Corporate,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,2237.76,7,0.7,-1491.84,Sept,2014
232,7/4/2017,CS-12400,Home Office,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,28063.2,2,0.45,-12245.76,Apr,2017
233,7/4/2017,CS-12400,Home Office,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,74473.74,3,0.45,-29789.496,Apr,2017
234,7/4/2017,CS-12400,Home Office,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,639.36,2,0.7,-426.24,Apr,2017
235,7/4/2017,CS-12400,Home Office,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",30968.64,3,0.2,0,Apr,2017
236,7/4/2017,CS-12400,Home Office,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,74157.12,3,0.2,-926.964,Apr,2017
237,12/11/2017,DB-13120,Corporate,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),1267.2,2,0,570.24,Nov,2017
238,4/6/2016,KL-16645,Consumer,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,3110.4,5,0.2,1127.52,Jun,2016
239,4/6/2016,KL-16645,Consumer,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,50361.6,5,0.6,-42807.36,Jun,2016
240,4/6/2016,KL-16645,Consumer,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,1402.56,3,0.6,-561.024,Jun,2016
241,4/6/2016,KL-16645,Consumer,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,3838.08,2,0.2,1343.328,Jun,2016
242,4/6/2016,KL-16645,Consumer,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,21267,5,0.5,-14461.56,Jun,2016
243,4/6/2016,KL-16645,Consumer,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,485.28,3,0.6,-339.696,Jun,2016
244,4/6/2016,KL-16645,Consumer,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",888.96,2,0.2,144.456,Jun,2016
245,1/6/2014,DW-13480,Home Office,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,240223.2,7,0,69664.728,Jun,2014
246,1/6/2014,DW-13480,Home Office,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,20006.4,2,0,5001.6,Jun,2014
247,1/6/2014,DW-13480,Home Office,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",5745.6,6,0,2872.8,Jun,2014
248,1/6/2014,DW-13480,Home Office,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,180390,5,0,59528.7,Jun,2014
249,1/6/2014,DW-13480,Home Office,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,3110.4,4,0,1492.992,Jun,2014
250,10/12/2016,LH-17155,Consumer,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",38588.16,2,0.2,3376.464,Dec,2016
251,11/9/2016,KC-16540,Consumer,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",913.2,1,0,429.204,Sept,2016
252,11/9/2016,KC-16540,Consumer,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,401684.4,13,0,76320.036,Sept,2016
253,10/12/2016,DL-13315,Consumer,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",9669.6,6,0,2707.488,Dec,2016
254,10/12/2016,DL-13315,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,43430.4,4,0,19543.68,Dec,2016
255,28/11/2015,DR-12880,Corporate,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,1455.84,9,0.6,-1019.088,Nov,2015
256,28/11/2015,DR-12880,Corporate,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",9884.16,2,0.2,-2347.488,Nov,2015
257,28/11/2015,DR-12880,Corporate,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6470.4,5,0.2,485.28,Nov,2015
258,28/11/2015,DR-12880,Corporate,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,77748.48,6,0.2,6802.992,Nov,2015
259,1/12/2017,CC-12670,Consumer,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,2444.4,3,0,831.096,Dec,2017
260,1/12/2017,CC-12670,Consumer,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,26586,3,0,797.58,Dec,2017
261,1/12/2017,CC-12670,Consumer,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2102.4,5,0.2,735.84,Dec,2017
262,8/6/2017,Dl-13600,Corporate,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,194.88,2,0.8,-535.92,Jun,2017
263,19/9/2014,SB-20290,Corporate,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,367197.84,3,0.4,-61199.64,Sept,2014
264,19/9/2014,SB-20290,Corporate,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,302394.96,7,0.4,-30239.496,Sept,2014
265,6/6/2016,RC-19825,Consumer,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,39386.88,4,0.2,3446.352,Jun,2016
266,10/11/2015,AH-10210,Consumer,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,9588,2,0,4218.72,Nov,2015
267,16/6/2017,CB-12535,Corporate,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",1681.92,3,0.2,567.648,Jun,2017
268,22/1/2016,PG-18895,Consumer,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,907.2,6,0,36.288,Jan,2016
269,9/12/2017,CA-12310,Corporate,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,4464.96,1,0.2,-892.992,Dec,2017
270,9/12/2017,CA-12310,Corporate,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",6909.12,3,0.2,2590.92,Dec,2017
271,28/12/2017,KH-16690,Corporate,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,87100.8,4,0,25259.232,Dec,2017
272,30/7/2015,HA-14920,Consumer,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,25191.6,7,0,11084.304,Jul,2015
273,30/7/2015,HA-14920,Consumer,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,633.6,3,0,278.784,Jul,2015
274,30/7/2015,HA-14920,Consumer,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1310.4,3,0.2,491.4,Jul,2015
275,16/9/2017,BB-10990,Corporate,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1058.4,2,0,486.864,Sept,2017
276,16/9/2017,BB-10990,Corporate,OFF-AR-10001427,Office Supplies,Art,Newell 330,717.6,1,0,186.576,Sept,2017
277,13/10/2017,AG-10495,Corporate,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",1397.76,2,0.2,489.216,Oct,2017
278,13/10/2017,AG-10495,Corporate,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",2181.12,4,0.2,708.864,Oct,2017
279,13/10/2017,AG-10495,Corporate,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,7165.44,6,0.2,716.544,Oct,2017
280,13/10/2017,AG-10495,Corporate,OFF-LA-10002043,Office Supplies,Labels,Avery 489,2980.8,3,0.2,1043.28,Oct,2017
281,26/9/2015,SC-20725,Consumer,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,249.6,5,0.8,-411.84,Sept,2015
282,26/9/2015,SC-20725,Consumer,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,133728,7,0.2,45133.2,Sept,2015
283,2/11/2015,JO-15280,Consumer,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",124660.8,5,0.2,6233.04,Nov,2015
284,26/9/2015,TB-21520,Consumer,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,17011.2,5,0.2,5741.28,Sept,2015
285,26/9/2015,TB-21520,Consumer,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,28776,5,0.2,5755.2,Sept,2015
286,26/9/2015,TB-21520,Consumer,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,3732.48,6,0.2,1306.368,Sept,2015
287,18/12/2016,AH-10195,Corporate,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,30486.96,7,0.7,-20324.64,Dec,2016
288,18/12/2016,AH-10195,Corporate,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",23343.36,2,0.2,2917.92,Dec,2016
289,18/12/2016,AH-10195,Corporate,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,115377.6,5,0.2,-24517.74,Dec,2016
290,20/11/2016,NZ-18565,Home Office,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,2291.52,7,0.2,802.032,Nov,2016
291,20/11/2016,NZ-18565,Home Office,OFF-LA-10004689,Office Supplies,Labels,Avery 512,2219.52,8,0.2,749.088,Nov,2016
292,20/11/2016,NZ-18565,Home Office,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,30718.08,2,0.2,6527.592,Nov,2016
293,20/11/2016,NZ-18565,Home Office,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",10436.4,3,0.5,-5844.384,Nov,2016
294,26/12/2014,KL-16555,Corporate,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",36049.92,8,0.2,9463.104,Dec,2014
295,26/12/2014,KL-16555,Corporate,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,27642.24,3,0.2,2418.696,Dec,2014
296,26/12/2014,KL-16555,Corporate,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,26202.24,3,0.2,-2947.752,Dec,2014
297,26/12/2014,KL-16555,Corporate,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,9432,5,0.7,-7545.6,Dec,2014
298,26/12/2014,KL-16555,Corporate,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3306.24,3,0.2,1115.856,Dec,2014
299,28/10/2016,JD-15895,Corporate,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,3888,5,0,1866.24,Oct,2016
300,28/10/2016,JD-15895,Corporate,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",129897.6,8,0,1298.976,Oct,2016
301,28/10/2016,JD-15895,Corporate,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,6829.2,3,0,3278.016,Oct,2016
302,28/10/2016,JD-15895,Corporate,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",9312,4,0,4562.88,Oct,2016
303,28/10/2016,JD-15895,Corporate,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1713.6,1,0,788.256,Oct,2016
304,19/11/2017,JH-15910,Consumer,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,26289,3,0.5,-15773.4,Nov,2017
305,4/5/2015,AS-10225,Corporate,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,3216,2,0,1543.68,May,2015
306,30/12/2014,KB-16600,Corporate,OFF-AR-10003651,Office Supplies,Art,Newell 350,1180.8,3,0,342.432,Dec,2014
307,1/6/2014,CR-12625,Home Office,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",5457.6,3,0,2510.496,Jun,2014
308,1/6/2014,CR-12625,Home Office,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,34704,6,0,10064.16,Jun,2014
309,15/4/2017,SH-20395,Consumer,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,586.8,1,0,240.588,Apr,2017
310,12/9/2016,BP-11185,Corporate,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1816.32,4,0.2,431.376,Sept,2016
311,12/9/2016,BP-11185,Corporate,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,56012.16,2,0.2,6301.368,Sept,2016
312,12/9/2016,BP-11185,Corporate,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1827.84,1,0.2,205.632,Sept,2016
